city_slug,country,city,n_stations,mean_M,mean_I,mean_T,mean_D,imd4_mean,imd4_p10,imd4_p50,imd4_p90
world_us_capital_bike_share,US,capital_bike_share,831,0.24789410348977137,9.797833935018051,7.942092628299576,11.116726835138387,-0.2819237229715025,-0.47540613343920235,-0.39007975239373516,0.07962782502232672
world_us_blue_bikes,US,blue_bikes,597,0.2931323283082077,8.291457286432161,4.955779425388883,13.457286432160805,-0.2860763595272717,-0.4938500537433242,-0.4213307700266667,0.0827647326154932
world_de_westbike,DE,westbike,20,0.25,4.1,15.46782277196247,1.4,-0.28734410706086083,-0.43918393420167223,-0.3962241659992032,0.06075280380068092
world_gb_beryl_brighton,GB,beryl_brighton,108,0.21296296296296297,7.564814814814815,10.65653337535809,10.074074074074074,-0.29372698335989206,-0.46390569115458596,-0.37385956005813215,0.031187519783779587
world_us_nike_biketown,US,nike_biketown,25,0.08,20.72,4.576098591607171,17.04,-0.2993599938270715,-0.3712520324762752,-0.314016624508039,-0.2771542918895339
world_br_bike_ita_sampa,BR,bike_ita_sampa,240,0.25416666666666665,3.7625,6.845606135361424,16.091666666666665,-0.3088483260324358,-0.47337072932139546,-0.4076198229552775,0.028574370910309465
world_br_bike_brasilia,BR,bike_brasilia,70,0.22857142857142856,3.0428571428571427,12.118647324263017,5.571428571428571,-0.31588769004494677,-0.46578804199599194,-0.41812850560410275,-0.34447521539003867
world_ae_careem_bike,AE,careem_bike,225,0.38666666666666666,1.1422222222222222,3.4057418611461165,7.022222222222222,-0.31701890174261654,-0.5150020323658087,-0.4810887381481712,-0.01529986799039394
world_gb_beryl_southampton,GB,beryl_southampton,105,0.08571428571428572,16.752380952380953,5.466941637458373,15.295238095238096,-0.31889654905633336,-0.48553440305398066,-0.37914104484110134,1.0884329875985102e-05
world_fr_v_lomoove,FR,v_lomoove,28,0.25,2.9285714285714284,11.9695492532675,1.6428571428571428,-0.3194488193381501,-0.48377827906151444,-0.42298079404347744,0.012574015838323118
world_mx_ecobici,MX,ecobici,677,0.2658788774002954,0.6646971935007385,2.5904848587836837,27.893648449039883,-0.3195162043515617,-0.47582907832229426,-0.423229873114618,0.0038462492915004106
world_fr_v_lo2,FR,v_lo2,45,0.2222222222222222,8.577777777777778,7.807920462798363,4.4,-0.32094484395153283,-0.49755761196697473,-0.391834159984269,0.061659430180097376
